Tiktoker name,Subscribers,Views,Likes,Comments,Shares,Month
mttiwx,321100.0,1600000.0,310100.0,3600.0,2200.0,6
munchy_monk,897700.0,1300000.0,283600.0,3900.0,1600.0,6
munir.107,752500.0,1200000.0,88400.0,371.0,6700.0,9
murphslife,5700000.0,1800000.0,279500.0,2800.0,2100.0,9
musdalifahbasrii,1300000.0,2200000.0,190200.0,3400.0,2600.0,9
musikyotogsj,1200000.0,4300000.0,192000.0,1800.0,55900.0,9
muslimoffcial0,3000000.0,2300000.0,256700.0,2200.0,1100.0,6
mythical_bubbles,133500.0,1100000.0,221300.0,2800.0,2900.0,6
n.vv3,4000000.0,2900000.0,149600.0,2300.0,7400.0,9
n0dd,3800000.0,1600000.0,241300.0,3500.0,713.0,6
nacha_acashore,1200000.0,2200000.0,231300.0,434.0,743.0,9
nada_m7amed,6400000.0,1800000.0,190800.0,812.0,1500.0,9
nada_m7amed,6200000.0,3500000.0,272200.0,2800.0,2100.0,6
nadaahmed__1,907400.0,2200000.0,150100.0,907.0,1200.0,9
nadirdearabier,1100000.0,2100000.0,185100.0,3000.0,694.0,9
naimdarrechi,28100000.0,2300000.0,228400.0,1100.0,6000.0,9
nalgalia.g,13900000.0,1600000.0,182600.0,449.0,2200.0,9
namyulenka,6900000.0,1500000.0,229900.0,1200.0,654.0,9
namyulenka,6500000.0,3000000.0,467500.0,3000.0,1600.0,6
naomineo,1500000.0,2900000.0,614600.0,1300.0,1700.0,6
naomineo,1500000.0,2900000.0,614600.0,1300.0,1700.0,6
nashvibes,3700000.0,4400000.0,365500.0,1300.0,493.0,9
nasyakailanazifa,2800000.0,4200000.0,173200.0,1700.0,1100.0,6
nathaliavalente,13600000.0,2300000.0,242900.0,731.0,375.0,9
nathalieholscher14,7200000.0,3500000.0,295700.0,936.0,647.0,9
nathcampost,1700000.0,5600000.0,871800.0,1500.0,991.0,6
navacarlosss,131300.0,1700000.0,98800.0,353.0,8900.0,9
nazormaya,5000000.0,5700000.0,538100.0,1600.0,393.0,6
ndn2307,5500000.0,2600000.0,242300.0,1400.0,172.0,6
ndshvv,3200000.0,3800000.0,552400.0,3400.0,764.0,9
neitor.exe,2900000.0,2000000.0,307800.0,1600.0,709.0,9
nelkboys,4099999.9999999995,3400000.0,314100.0,1800.0,7300.0,6
nessaabarrett,19400000.0,4000000.0,420500.0,2700.0,2000.0,9
nessaabarrett,18500000.0,9000000.0,791200.0,3800.0,3000.0,6
ngikuttrendaja,192800.0,3700000.0,304500.0,1500.0,1200.0,9
ngikuttrendaja,192800.0,3700000.0,304500.0,1500.0,1200.0,6
ngoc.matcha,4099999.9999999995,1100000.0,150000.0,3300.0,617.0,9
ngoc.matcha,3900000.0,1500000.0,255400.0,2400.0,723.0,6
nhabebap,2300000.0,2500000.0,267800.0,689.0,319.0,9
nhu_y1203,690200.0,2600000.0,239800.0,4000.0,205.0,9
niallmacmillan,5000000.0,1500000.0,123200.0,973.0,2700.0,9
niallmacmillan,3100000.0,2000000.0,149700.0,886.0,1800.0,6
nianaguerrero,33200000.000000004,3100000.0,358500.0,1500.0,684.0,9
nianaguerrero,32100000.0,6500000.0,1100000.0,4100.0,2600.0,6
nick.digiovanni,8900000.0,2100000.0,300000.0,750.0,591.0,6
nickrowedder,457700.0,1000000.0,264300.0,1700.0,2700.0,9
nickschmiiid,769700.0,1100000.0,250200.0,1300.0,2400.0,6
nickvannsmith,9400.0,1200000.0,269800.0,2500.0,9900.0,6
nicocaponecomedy,23100000.0,4600000.0,317300.0,1400.0,2300.0,9
nicocaponecomedy,21700000.0,13300000.0,720700.0,5600.0,33200.0,6
nicolassturniolo,3300000.0,2500000.0,412100.0,4400.0,582.0,9
nicolecherry,1100000.0,1700000.0,178700.0,1400.0,5600.0,6
nicoletv,10600000.0,4600000.0,872400.0,1700.0,2600.0,6
nicollefigueroaa,12700000.0,5500000.0,766100.0,1800.0,882.0,9
nicollefigueroaa,11000000.0,6900000.0,889800.0,2900.0,1400.0,6
nikkietutorials,6200000.0,3200000.0,498000.0,1100.0,538.0,9
nildachiaraviglio,1000000.0,1500000.0,78900.0,478.0,9400.0,9
nilered,10300000.0,6000000.0,1000000.0,4400.0,6300.0,9
nilered,9700000.0,2800000.0,456700.0,2100.0,825.0,6
ninonrambaud,123500.0,4099999.9999999995,441500.0,1500.0,1100.0,9
njr11njr,1200000.0,1800000.0,228800.0,3800.0,2100.0,6
nmixx_official,1900000.0,1500000.0,378300.0,3900.0,1500.0,6
nnatalieaguilar,4900000.0,3400000.0,558800.0,568.0,825.0,9
noahschnapp,23700000.0,23600000.0,4900000.0,44200.0,16000.0,6
nobodysausage,15600000.0,1900000.0,117600.0,934.0,3900.0,6
noeldeyzel_bodybuilder,5300000.0,1400000.0,228200.0,1000.0,885.0,9
noeldeyzel_bodybuilder,4700000.0,2300000.0,287900.0,1600.0,1300.0,6
noguidnce,2200000.0,2200000.0,430600.0,2100.0,1800.0,9
nolaymex,54900.0,4400000.0,342800.0,3500.0,8400.0,6
norinpham_m4,2200000.0,2700000.0,279500.0,3900.0,366.0,6
nosoychaparro,5400000.0,7300000.0,1400000.0,3900.0,5200.0,6
nost___,451000.0,3400000.0,195000.0,726.0,902.0,6
notemmamarie,493900.0,4400000.0,775200.0,9100.0,6700.0,9
notmarkharris,56700.0,754300.0,192500.0,1700.0,3300.0,9
notorious_foodie,1500000.0,1700000.0,177700.0,528.0,1500.0,9
notshanebennett,2600000.0,2600000.0,589400.0,1200.0,1900.0,9
notshanebennett,2100000.0,2700000.0,394500.0,1000.0,1200.0,6
nourmar5,14600000.0,1800000.0,136900.0,4800.0,8800.0,9
nubiegriffi,130800.00000000001,4300000.0,378500.0,2000.0,13300.0,6
nurbolat_football7,23500.0,2200000.0,132800.0,2000.0,4300.0,6
nurse.johnn,1900000.0,2500000.0,272500.0,1100.0,4100.0,6
nvran_,538500.0,3400000.0,341400.0,1500.0,30300.0,6
nyx.lynnx,202600.0,1600000.0,155500.0,1800.0,1400.0,9
nyx.lynnx,202600.0,1600000.0,155500.0,1800.0,1400.0,6
obj,1500000.0,3600000.0,447200.0,1600.0,2900.0,6
odintsoov,324300.0,1500000.0,370800.0,2500.0,4000.0,6
official_kep1er,4800000.0,2700000.0,518500.0,3600.0,1700.0,9
official_kep1er,4300000.0,4000000.0,805000.0,6100.0,3500.0,6
official_nct,8300000.000000001,1100000.0,296500.0,2800.0,1300.0,6
official_wayv,3800000.0,702700.0,251700.0,6200.0,1700.0,6
officialjadenwilliams,1500000.0,1700000.0,405000.0,2000.0,2100.0,6
officialsalicerose,19000000.0,951400.0,188000.0,1600.0,2900.0,6
officialsunnydaze,1600000.0,3100000.0,495300.0,844.0,1200.0,9
oficialmarcuseni,4500000.0,2200000.0,198600.0,1300.0,46000.0,9
ogikdp,3000000.0,4200000.0,354300.0,3600.0,966.0,6
ogulcan,287100.0,3300000.0,227900.0,1900.0,3300.0,6
oironyoliveira,6200000.0,1300000.0,89700.0,329.0,7300.0,6
okichloeo,3700000.0,1400000.0,188200.0,1900.0,962.0,9
okjackok,1100000.0,1400000.0,322300.0,875.0,1100.0,6
okunonolife,839700.0,3000000.0,318200.0,1000.0,2900.0,9
oldtimehawkey,6400000.0,2900000.0,445500.0,4600.0,4000.0,9
oldtimehawkey,5800000.0,4600000.0,814000.0,7000.0,5200.0,6
oli_natu,10100000.0,2200000.0,305300.0,749.0,777.0,9
oli_natu,9100000.0,2800000.0,437900.0,777.0,1100.0,6
olisboa,3300000.0,1600000.0,262900.0,601.0,1100.0,9
olisboa,2300000.0,2800000.0,522200.00000000006,1200.0,1800.0,6
oliver6060,2800000.0,1600000.0,67100.0,6700.0,1900.0,6
oliviadearlove2,17400.0,3000000.0,175900.0,1600.0,1300.0,9
oma_abi_reaktions,16300.0,1400000.0,104700.0,2000.0,4900.0,6
omahi.tiktok,14700000.0,3500000.0,391900.0,777.0,188.0,9
onerepublic,691700.0,2800000.0,323000.0,955.0,2500.0,9
ongsquad,8000000.0,2700000.0,304800.0,1200.0,807.0,6
onlyjayus,18200000.0,1600000.0,237400.0,1600.0,503.0,9
onlyjayus,18000000.0,1700000.0,291300.0,1800.0,758.0,6
onwardwanna,7500000.0,12000000.0,2000000.0,20400.0,4200.0,9
onwardwanna,5700000.0,8700000.0,1700000.0,15300.0,4400.0,6
oscar_mezar,5700000.0,2600000.0,449400.0,1700.0,1600.0,6
otakoyakisoba,14800000.0,2100000.0,240100.0,966.0,1400.0,6
otoha_danso,1500000.0,3400000.0,268000.0,9500.0,11200.0,9
outofcontextcontent,1200000.0,8600000.0,776900.0,2300.0,9300.0,6
outtpig,2100000.0,1500000.0,341000.0,1600.0,1700.0,9
outtpig,1900000.0,1700000.0,543800.0,2600.0,2200.0,6
ox_zung,45000000.0,1900000.0,258300.0,2300.0,564.0,6
paansih16,1100000.0,2900000.0,230500.0,1200.0,27700.0,9
paansih16,1100000.0,3600000.0,291100.0,1400.0,31500.0,6
pablitocastilloo,5800000.0,2000000.0,234700.0,1800.0,10800.0,9
pablitocastilloo,5200000.0,1300000.0,138200.0,857.0,5100.0,6
pacodemiguel,6800000.0,1500000.0,229600.0,1900.0,5400.0,9
pacodemiguel,6700000.0,771200.0,109900.0,2000.0,7300.0,6
paigetaylor.s,4500000.0,2600000.0,393300.0,1900.0,546.0,9
pailita.k7k,1200000.0,1600000.0,257399.99999999997,2700.0,2100.0,9
pakoyaso_,12800000.0,3200000.0,282600.0,1200.0,2000.0,9
pakoyaso_,10600000.0,2800000.0,378200.0,1500.0,3000.0,6
palmertrolls,3400000.0,2000000.0,327800.0,884.0,2700.0,9
paloma.cedeno,578600.0,1800000.0,289600.0,5000.0,18800.0,6
pam_a_cake,4300000.0,2300000.0,390400.0,1100.0,146.0,6
pamibabyy,7200000.0,1700000.0,288900.0,679.0,1300.0,9
pamibabyy,7200000.0,1700000.0,288900.0,679.0,1300.0,6
papavince.davao,599900.0,899600.0,116100.0,2800.0,3000.0,9
papurriyluisito,814000.0,1300000.0,209400.0,684.0,2300.0,6
paralympics,2500000.0,5400000.0,467800.0,1800.0,6300.0,9
paralympics,2100000.0,2200000.0,228400.0,4300.0,2800.0,6
parishilton,6300000.0,2100000.0,201600.0,1700.0,1100.0,6
parkerlocke,6400000.0,3000000.0,634300.0,8000.0,8500.0,6
parnishacook,615700.0,3200000.0,183700.0,352.0,21300.0,9
patinscascavel,3500000.0,878300.0,62400.0,295.0,18800.0,9
patrickbarnes,2400000.0,2200000.0,417200.0,3900.0,7300.0,9
patrickrenna,2900000.0,3200000.0,248500.0,1800.0,3500.0,6
patriotickenny,2300000.0,2100000.0,292900.0,2000.0,3300.0,9
paulablanca143,58000.0,2700000.0,145300.0,8100.0,23000.0,6
paulo_victormelo2,2200000.0,4700000.0,447900.0,815.0,1200.0,9
paulo_victormelo2,1700000.0,2900000.0,186700.0,706.0,1500.0,6
paulomuzy,1300000.0,1500000.0,182400.0,909.0,13600.0,6
paupelaez_,6600000.0,1200000.0,257600.00000000003,2100.0,336.0,9
paupelaez_,6000000.0,2900000.0,496700.0,3600.0,1000.0,6
payton,15200000.0,1200000.0,241900.0,2300.0,1300.0,6
paytonking,5300000.0,2600000.0,325000.0,4800.0,7600.0,9
paytonking,5200000.0,4900000.0,1100000.0,8700.0,10100.0,6
peaks.100_,1000000.0,1600000.0,172300.0,1900.0,1400.0,6
pedro.loc,203600.0,2800000.0,384800.0,3000.0,2700.0,6
peetmontzingo,10400000.0,2400000.0,266600.0,1300.0,500.0,6
pegamangaa,1900000.0,2000000.0,242400.0,704.0,1400.0,6
pepperonimuffin,7900000.0,2200000.0,433500.0,809.0,225.0,9
pepperonimuffin,7300000.0,3800000.0,688100.0,1400.0,524.0,6
pete_pamana,2700000.0,2900000.0,307200.0,1600.0,801.0,6
phamvinh99,2700000.0,2800000.0,224800.0,1400.0,913.0,6
phatnail,1400000.0,3300000.0,333900.0,3200.0,583.0,9
phatnail,1300000.0,2900000.0,190900.0,2400.0,238.0,6
philiptanasas,9300000.0,2200000.0,252900.0,1100.0,610.0,9
phun.anh,3600000.0,3000000.0,271600.0,2000.0,735.0,6
pietro_storti,400700.0,1000000.0,141600.0,1600.0,5800.0,6
pimrypie__tiktok,3300000.0,7700000.0,466300.0,2300.0,1200.0,9
pipepunk,1500000.0,951400.0,235200.0,962.0,3500.0,9
piperrockelle,10400000.0,1900000.0,158400.0,3600.0,543.0,9
piperrockelle,9500000.0,1700000.0,173200.0,4300.0,389.0,6
pkcreedon,200400.0,1400000.0,235400.0,1400.0,1800.0,9
pkllipe,19000000.0,4800000.0,893300.0,3000.0,5600.0,9
pkllipe,17700000.0,2100000.0,378700.0,1700.0,2100.0,6
playboyjuju,358300.0,1700000.0,120100.0,2400.0,1300.0,9
plethoraklaus,68200.0,730300.0,179200.0,3900.0,1900.0,9
poki,6300000.0,2300000.0,234800.0,2100.0,667.0,9
pollerocho,3500000.0,3500000.0,567200.0,841.0,4200.0,9
pollywogcabin,149600.0,1400000.0,134600.0,664.0,11800.0,6
polya_tuti,2300000.0,3100000.0,250600.0,711.0,730.0,6
pongamoslo_a_prueba,36700000.0,9300000.0,1600000.0,2300.0,2000.0,9
pongamoslo_a_prueba,34200000.0,11200000.0,1700000.0,4100.0,3500.0,6
popokbolong,2600000.0,1500000.0,276900.0,1600.0,806.0,6
posterised,5500000.0,1500000.0,199700.0,715.0,1400.0,9
posterised,4099999.9999999995,10100000.0,1300000.0,3600.0,3900.0,6
postmalone,12800000.0,1900000.0,176000.0,1400.0,2000.0,9
pr4nce,2600000.0,1600000.0,267100.0,3500.0,2500.0,6
priimoraa,16100000.000000002,2000000.0,345500.0,293.0,726.0,9
priimoraa,15000000.0,3000000.0,525900.0,840.0,880.0,6
priv_mav,5300000.0,2700000.0,334000.0,524.0,686.0,6
psg,30100000.0,1700000.0,177600.0,1400.0,576.0,9
psg,27900000.0,2600000.0,271500.0,1500.0,497.0,6
pumatheweirdo,2400000.0,1500000.0,183000.0,722.0,5500.0,9
pureojuice,168300.0,1100000.0,186100.0,3300.0,3700.0,6
qamar_altaey,3800000.0,3000000.0,298100.0,7000.0,9900.0,9
qamar_altaey,3200000.0,5800000.0,517200.00000000006,12200.0,11600.0,6
qpark,33600000.0,5000000.0,415300.0,3900.0,6600.0,9
qpark,32000000.0,12400000.0,1100000.0,6400.0,19100.0,6
queen_paul,3100000.0,3200000.0,78900.0,3100.0,950.0,6
quynh.aka,1900000.0,4700000.0,333200.0,4400.0,7300.0,9
qvos,1900000.0,1500000.0,157100.0,4200.0,2200.0,6
rachaeloneil,1000000.0,2000000.0,144000.0,1600.0,1800.0,9
rachsullivan__,1500000.0,2000000.0,370200.0,739.0,927.0,9
rad.miru,12000000.0,3700000.0,298200.0,1100.0,294.0,6
rafaellatuma,1200000.0,1500000.0,146000.0,1400.0,12600.0,6
rafaelsantos,18500000.0,2500000.0,398200.0,1800.0,645.0,9
rafaelsantos,17900000.0,2400000.0,548000.0,2700.0,1100.0,6
rafifrasyaq,74700.0,1600000.0,221800.0,1800.0,4100.0,6
ragnarlebretonofficiel,383400.0,1500000.0,135400.0,400.0,2700.0,9
rah_money1,3400000.0,3200000.0,426300.0,3100.0,6300.0,9
rah_money1,3100000.0,1700000.0,231500.0,1500.0,1400.0,6
rajaabelmir,1100000.0,1400000.0,133800.0,1100.0,2300.0,9
rakib_hossain_vlogs,1200000.0,1300000.0,139600.0,4100.0,1100.0,6
ramonvitor,8700000.0,9300000.0,1900000.0,7300.0,2400.0,9
ramonvitor,4400000.0,3900000.0,821600.0,2900.0,1300.0,6
ranboolive,4300000.0,1800000.0,414800.0,7000.0,1600.0,9
rank.ali,571500.0,3100000.0,144400.0,1700.0,630.0,9
rapaellcug,868700.0,923100.0,194600.0,2400.0,3200.0,9
raredoodle,1800000.0,3200000.0,370100.0,2400.0,1500.0,9
ratuauliaa22,12600000.0,2500000.0,304100.0,1900.0,1000.0,6
raulbazanm,5700000.0,2200000.0,184000.0,964.0,1800.0,9
rawwwash,1200000.0,7100000.0,370600.0,2100.0,3700.0,6
rayandmadalyn,1100000.0,3600000.0,496100.0,1800.0,2600.0,9
rayanfahmi,3700000.0,2900000.0,235900.0,2800.0,1200.0,9
rayanfahmi,3300000.0,2400000.0,221200.0,1200.0,921.0,6
rayssabuq,7200000.0,4300000.0,775300.0,7900.0,4100.0,9
rayssabuq,6100000.0,1500000.0,252200.0,2000.0,761.0,6
rbplaying,4900000.0,1400000.0,100200.0,675.0,3600.0,9
rdcworld1,3100000.0,1000000.0,227600.0,1200.0,6700.0,9
readyfredi,3200000.0,1600000.0,364000.0,3800.0,6600.0,9
readyfredi,2300000.0,7500000.0,1400000.0,19000.0,32100.0,6
real_animasinopal,1800000.0,2900000.0,277700.0,451.0,619.0,9
real_animasinopal,1500000.0,2500000.0,309600.0,1000.0,3100.0,6
realmadrid,17700000.0,2800000.0,403200.0,2600.0,2300.0,6
realnikocadoavocado,1700000.0,3400000.0,131000.0,6900.0,6000.0,9
reem_alsawas,1900000.0,3900000.0,162300.0,1100.0,2100.0,9
reesewitherspoon,8500000.0,1500000.0,147900.0,2300.0,878.0,9
renpc_,4800000.0,1600000.0,339300.0,1600.0,5300.0,9
renpc_,4099999.9999999995,1900000.0,349700.0,1800.0,6400.0,6
reymbayang,3400000.0,1300000.0,253000.0,2000.0,3400.0,9
reyyhaan31,4400000.0,2800000.0,213500.0,1000.0,409.0,6
ria_d3miri,3100000.0,2300000.0,270900.0,4900.0,1500.0,9
riaricis,28600000.0,2300000.0,242700.0,764.0,878.0,9
riaricis,27400000.0,2900000.0,276700.0,1100.0,1200.0,6
ricardogaeta_,737800.0,2100000.0,232000.0,4900.0,5300.0,9
richcaroline,3100000.0,1600000.0,308200.0,669.0,1400.0,6
rickylemon99,11600000.0,3500000.0,394800.0,549.0,366.0,6
rifirdus,2100000.0,2100000.0,158900.0,845.0,1300.0,9
rita_pubg,1600000.0,1400000.0,135700.0,7500.0,1500.0,6
riyukabunga,2900000.0,1900000.0,132400.0,2300.0,2300.0,9
rizwanfadilah.a.s,1600000.0,1000000.0,205200.0,2200.0,2100.0,9
roadrunnerpete,72200.0,926400.0,151600.0,2000.0,8000.0,9
robert_kelley,780500.0,1400000.0,280000.0,1400.0,2000.0,6
roblox,8800000.0,1500000.0,239600.0,5900.0,1500.0,6
romanlolo,2600000.0,1900000.0,170400.0,2000.0,579.0,9
roportajadam,1100000.0,2100000.0,125400.0,411.0,5100.0,9
rosalia,25500000.0,14200000.0,1200000.0,3300.0,2600.0,9
rosalia,20800000.0,3300000.0,445100.0,2100.0,992.0,6
rose.friederike,3900000.0,3100000.0,123900.0,974.0,930.0,9
rosssmith,22900000.0,1500000.0,156100.0,927.0,6300.0,9
rubentuestaok,21300000.0,5500000.0,802300.0,1600.0,4400.0,9
rubentuestaok,15600000.0,4900000.0,568100.0,1400.0,4000.0,6
rubiaramallho,2700000.0,2100000.0,156400.0,613.0,2100.0,9
rubxnillo,508100.0,3800000.0,279000.0,282.0,925.0,9
rucenuenda1,2100000.0,3300000.0,490600.0,1500.0,554.0,9
rucenuenda1,1600000.0,2100000.0,332500.0,1400.0,740.0,6
rug,9100000.0,1700000.0,230500.0,1900.0,314.0,6
runabyte,949400.0,2100000.0,573200.0,1800.0,2200.0,9
rus.alien,7000000.0,5000000.0,279500.0,1200.0,233.0,6
ryanbakery,2900000.0,5400000.0,548200.0,7800.0,7700.0,9
ryanbakery,1500000.0,3500000.0,364500.0,4200.0,4200.0,6
ryansunandar,4800000.0,873200.0,85700.0,5400.0,2900.0,9
rzy135,278300.0,1100000.0,153900.0,1100.0,3800.0,6
rzy135,278300.0,1100000.0,153900.0,1100.0,3800.0,6
sa_h700,417400.0,2000000.0,201700.0,1600.0,2500.0,9
sa_ro01,5800000.0,4900000.0,385900.0,8200.0,2300.0,6
saafiir_,3600000.0,3500000.0,143600.0,738.0,789.0,6
sabrenorris,3600000.0,1800000.0,186900.0,4100.0,329.0,9
sabrenorris,3100000.0,1700000.0,168400.0,9600.0,607.0,6
sabrinacarpenter,12600000.0,3200000.0,346500.0,3300.0,1200.0,9
sabrinacarpenter,12300000.0,2800000.0,502600.0,1500.0,1100.0,6
sabrinamaria,66000.0,3400000.0,435900.0,1700.0,752.0,6
sachiuki,617400.0,866800.0,269200.0,3900.0,2800.0,6
sajads111,1500000.0,2000000.0,71200.0,1100.0,6000.0,9
sallyalawady1,4099999.9999999995,3400000.0,187800.0,1700.0,446.0,9
samanth_a01,490500.0,1900000.0,247900.0,1700.0,1100.0,6
samdabaddest,312400.0,1500000.0,369800.0,836.0,3300.0,9
samkelly322,2500000.0,2400000.0,423500.0,1200.0,2100.0,6
sammihanratty,1200000.0,3700000.0,775500.0,1600.0,1500.0,6
sammy_dao222,2600000.0,2200000.0,218700.0,4000.0,1300.0,6
sampepper,4200000.0,3100000.0,227000.0,799.0,642.0,9
samseats,9000000.0,9600000.0,1100000.0,2300.0,2100.0,6
sanjosejules,2000000.0,2300000.0,274500.0,566.0,486.0,9
santiperezvivas,1800000.0,2500000.0,418300.0,1800.0,3800.0,9
sarahcothran,3200000.0,1500000.0,276800.0,1200.0,1000.0,6
saraisthreads,1600000.0,2300000.0,462700.0,2600.0,6100.0,9
saramohannad_,7900000.0,4500000.0,364900.0,6300.0,3100.0,9
saray.____,67900.0,1400000.0,85600.0,2700.0,9400.0,9
scarlettsspam2,2100000.0,17900000.0,845800.0,53900.0,6300.0,9
scarlettsspam2,2100000.0,17900000.0,845800.0,53900.0,6300.0,6
scottsreality,37400000.0,4900000.0,139600.0,1000.0,196.0,6
scottsreality,37400000.0,4900000.0,139600.0,1000.0,196.0,6
scottsreality,37400000.0,4900000.0,139600.0,1000.0,196.0,6
sebasmorenooo,5100000.0,3300000.0,293700.0,1400.0,300.0,9
secondhandhuns,99000.0,1800000.0,252500.0,1900.0,1200.0,6
sefo,759800.0,3300000.0,283400.0,1000.0,810.0,6
selenagomez,43200000.0,5200000.0,804900.0,4200.0,4500.0,9
selenagomez,41600000.0,11300000.0,1900000.0,12000.0,6100.0,6
selenaoutdid,347200.0,2000000.0,280700.0,1500.0,1800.0,6
semiraminta,11900000.0,2200000.0,167400.0,5000.0,605.0,6
senaitalo,2600000.0,2100000.0,198800.0,1500.0,3300.0,9
ser_jay,5300000.0,1400000.0,226200.0,2500.0,3500.0,9
sergioramos,10200000.0,1600000.0,192700.0,4800.0,342.0,6
seventeen17_official,6000000.0,1900000.0,595100.0,5300.0,4900.0,9
seventeen17_official,5000000.0,3400000.0,748600.0,10300.0,9400.0,6
shadisrour,2200000.0,3200000.0,196400.0,2300.0,5200.0,9
shadisrour,1900000.0,3100000.0,290300.0,4100.0,2700.0,6
shahab_vid1,3000000.0,3700000.0,62400.0,2600.0,1900.0,6
shakira,23900000.0,6300000.0,407300.0,1600.0,508.0,6
shanjid_hasan,4600000.0,2200000.0,233700.0,1100.0,879.0,6
shanti_rehman,290300.0,3700000.0,245100.0,2000.0,2200.0,6
sharl_crb,1800000.0,2100000.0,365700.0,1300.0,516.0,6
shayvise,3600000.0,2100000.0,412800.0,774.0,361.0,9
shayvise,2900000.0,2100000.0,376000.0,861.0,282.0,6
shehabeldin100,6900000.0,1400000.0,141000.0,1600.0,1400.0,9
shenacinnamon,530600.0,2500000.0,237700.0,798.0,559.0,6
sherifkhalid,9800000.0,1300000.0,154600.0,2000.0,2300.0,6
sherinicolee,14300000.0,2800000.0,263200.0,1100.0,103.0,9
shlatfish,3800000.0,1800000.0,250100.0,3900.0,2600.0,6
shoelover99,8900000.0,1000000.0,169200.0,4200.0,481.0,9
shxtsngigs,4900000.0,3600000.0,603100.0,1900.0,5600.0,9
shxtsngigs,4000000.0,6000000.0,1200000.0,2400.0,13100.0,6
sibenitoo,5600000.0,2500000.0,185700.0,1500.0,598.0,9
sibenitoo,5100000.0,1700000.0,147800.0,2000.0,1200.0,6
sidaivan,89800.0,2300000.0,149900.0,2200.0,1500.0,9
sidetalknyc,3700000.0,1600000.0,222100.0,897.0,3800.0,6
simoneberlini,6100000.0,1600000.0,259800.0,868.0,1100.0,9
simp4me.de,17300.0,1400000.0,202500.0,2200.0,6400.0,6
simpforatispaul,2700000.0,2100000.0,355100.0,853.0,423.0,9
siscakohl,12400000.0,9200000.0,1100000.0,6200.0,1800.0,9
siscakohl,12000000.0,11200000.0,1400000.0,15000.0,5200.0,6
sjbleau,12900000.0,2500000.0,372200.0,979.0,576.0,6
skaijackson,20100000.0,2100000.0,441500.0,899.0,372.0,9
skaijackson,19900000.0,2000000.0,393300.0,1500.0,601.0,6
skillerhomei,1900000.0,1900000.0,329700.0,3800.0,4800.0,6
skuratof,623200.0,1800000.0,151300.0,793.0,4400.0,9
slayeas,3900000.0,1800000.0,239700.0,837.0,1100.0,9
slimjim,2700000.0,1800000.0,137000.0,22700.0,190.0,6
snauzk,4300000.0,897000.0,225600.0,1900.0,3600.0,6
snoopdogg,23400000.0,3700000.0,168100.0,2700.0,3300.0,9
snoopdogg,21400000.0,4300000.0,362300.0,4700.0,1800.0,6
so.077,419500.0,1800000.0,119100.0,2700.0,1800.0,9
soanhvadiephihi,3100000.0,3100000.0,328400.0,864.0,533.0,9
soapinmymouthoncemore,5100.0,943300.0,189600.0,1900.0,3100.0,9
sofiacarson,6200000.0,5700000.0,903500.0,3200.0,2900.0,9
sofiaespanha,4600000.0,1900000.0,284800.0,1300.0,996.0,9
sofiaespanha,3700000.0,2600000.0,437200.0,2800.0,688.0,6
softbulletgun97,1300000.0,2300000.0,188300.0,2200.0,4100.0,9
softbulletgun97,1300000.0,2300000.0,188300.0,2200.0,4100.0,6
sofyank96,2600000.0,4500000.0,565100.0,2500.0,3400.0,9
somi_official_,7000000.0,1500000.0,329600.0,2000.0,496.0,9
somosnoveleiros,1100000.0,1500000.0,287800.0,1700.0,537.0,6
son_dan,1400000.0,3700000.0,185100.0,670.0,841.0,9
songsforlittles,1100000.0,2600000.0,187500.0,1600.0,1700.0,9
sonrixs_,13700000.0,4000000.0,534400.0,1000.0,642.0,9
sonyakisa8,17400000.0,3500000.0,287700.0,1000.0,5300.0,9
soojinicoreana,18600000.0,9000000.0,1400000.0,4300.0,1100.0,6
soulzang,293500.0,796600.0,218300.0,2000.0,5700.0,9
soupytime,5100000.0,1300000.0,282500.0,2100.0,794.0,6
soy_marcela4,4500000.0,2100000.0,336600.0,710.0,2600.0,9
soydekko,6900000.0,2100000.0,307800.0,2000.0,304.0,6
soyminisech,1200000.0,6500000.0,603400.0,2000.0,9500.0,9
soyminisech,731600.0,5700000.0,360700.0,1500.0,5700.0,6
soysaucer,1000000.0,2000000.0,272800.0,790.0,2700.0,9
soysaucer,563000.0,5900000.0,851100.0,2700.0,14400.0,6
soysuco,12500000.0,5400000.0,570500.0,8700.0,1100.0,9
soysuco,11400000.0,4800000.0,628100.0,14500.0,1700.0,6
soysuco_ff,3700000.0,3400000.0,430500.0,6600.0,981.0,6
spencer_serafica,13600000.0,5200000.0,924300.0,5900.0,4000.0,9
spencer_serafica,12900000.0,3200000.0,562200.0,3100.0,2600.0,6
spents,1700000.0,1200000.0,255300.0,1200.0,1500.0,6
spicyycam_,19500000.0,4200000.0,414100.0,2800.0,1300.0,9
spicyycam_,19100000.0,1800000.0,214800.0,1900.0,139.0,6
spriteder_spd,4099999.9999999995,3600000.0,434900.0,845.0,334.0,9
squatch.and.sons_customs,213600.0,7700000.0,471300.0,1600.0,1200.0,9
stainedhands,1600000.0,1600000.0,335300.0,359.0,1200.0,9
starirawan,550300.0,1800000.0,177300.0,8600.0,1800.0,9
stayc_official,1400000.0,706200.0,229900.0,5400.0,1400.0,6
stellajero16,1300000.0,861900.0,185300.0,9300.0,970.0,6
